longitud;latitud;altura;calle;tipo;superficie;fecha;tamaño
-58.475909805186205;-34.638976700984472;3698;DIRECTORIO AV;Hormigón;24.80;04-06-2008;Vado Doble
-58.476793563907073;-34.638452742717746;501;ACOSTA MARIANO;Hormigón;5.98;04-06-2008;Vado Simple
-58.476918558628185;-34.638363907762944;499;ACOSTA MARIANO;Hormigón;4.85;04-06-2008;Vado Simple
-58.479335039476794;-34.636489309119199;255;ACOSTA MARIANO;Hormigón;11.88;04-06-2008;Vado Simple
-58.479749424128777;-34.635941827724714;202;ACOSTA MARIANO;Hormigón;19.81;04-06-2008;Vado Doble
-58.479256101417313;-34.636558201043961;3802;BACLE CESAR H;Hormigón;9.69;04-06-2008;Vado Simple
-58.465652476226602;-34.642839467747429;3298;FERNANDEZ MORENO BALDOMERO;Hormigón;17.30;11-06-2008;Vado Doble
-58.465754314646126;-34.64275529685078;3299;FERNANDEZ MORENO BALDOMERO;Hormigón;16.95;11-06-2008;Vado Doble
-58.46577403199737;-34.642920918022227;3302;FERNANDEZ MORENO BALDOMERO;Hormigón;16.92;11-06-2008;Vado Doble
-58.465885725711352;-34.642828601440272;3301;FERNANDEZ MORENO BALDOMERO;Hormigón;15.63;11-06-2008;Vado Doble
-58.491011551862101;-34.643526312795188;598;LARRAÑAGA DAMASO;Hormigón;16.59;11-06-2008;Vado Doble
-58.491119996164521;-34.643618601272188;599;LARRAÑAGA DAMASO;Hormigón;19.19;11-06-2008;Vado Doble
-58.491008328447933;-34.643708225834978;601;LARRAÑAGA DAMASO;Hormigón;18.41;11-06-2008;Vado Doble
-58.490896599831409;-34.643618653128264;602;LARRAÑAGA DAMASO;Hormigón;18.01;11-06-2008;Vado Doble
-58.466712944239845;-34.643504560380492;3402;FERNANDEZ MORENO BALDOMERO;Hormigón;18.44;11-06-2008;Vado Doble
-58.466821352866312;-34.643420388385621;3401;FERNANDEZ MORENO BALDOMERO;Hormigón;13.10;11-06-2008;Vado Doble
-58.466584816740102;-34.643433971695025;3398;FERNANDEZ MORENO BALDOMERO;Hormigón;13.76;11-06-2008;Vado Doble
-58.466699795473041;-34.643341654270586;3399;FERNANDEZ MORENO BALDOMERO;Hormigón;16.33;11-06-2008;Vado Doble
-58.490564073706317;-34.643152241419102;511;MOZART;Hormigón;18.72;11-06-2008;Vado Doble
-58.490445014937279;-34.643243903493193;513;MOZART;Hormigón;16.28;11-06-2008;Vado Doble
-58.490325892873528;-34.643145507833928;522;MOZART;Hormigón;12.11;11-06-2008;Vado Doble
-58.490440843980487;-34.643050452922722;518;MOZART;Hormigón;18.91;11-06-2008;Vado Doble
-58.486605110998049;-34.646950392173252;4549;DIRECTORIO;Hormigón;4.51;11-06-2008;Vado Simple
-58.48669135493865;-34.646960556889127;998;LARRAÑAGA DAMASO;Hormigón;4.61;11-06-2008;Vado Simple
-58.486403893570795;-34.646991158062185;4536;DIRECTORIO;Hormigón;5.58;11-06-2008;Vado Simple
-58.486379284148178;-34.647099767136709;4399;BRUIX;Hormigón;4.44;11-06-2008;Vado Simple
-58.486670895599914;-34.647218496107385;4550;DIRECTORIO;Hormigón;4.41;11-06-2008;Vado Simple
-58.486584645554899;-34.647187968074235;4398;BRUIX;Hormigón;4.95;11-06-2008;Vado Simple
-58.458230145401167;-34.624683435500415;198;BOYACA;Hormigón;11.71;11-06-2008;Vado Doble
-58.457992023410561;-34.62461554860748;199;BOYACA;Hormigón;13.05;11-06-2008;Vado Doble
-58.458082353881899;-34.62448997787881;201;BOYACA;Hormigón;13.90;11-06-2008;Vado Doble
-58.458291735589121;-34.62457143914871;202;BOYACA;Hormigón;12.86;11-06-2008;Vado Doble
-58.482854052625939;-34.639103669002772;4102;ALBERDI JUAN BAUTISTA;Hormigón;19.54;11-06-2008;Vado Doble
-58.482697992612636;-34.639022241364607;4098;ALBERDI JUAN BAUTISTA;Hormigón;13.41;11-06-2008;Vado Doble
-58.482895060784749;-34.638876271677219;4099;ALBERDI JUAN BAUTISTA;Hormigón;19.76;11-06-2008;Vado Doble
-58.483075754491118;-34.638940725508569;4101;ALBERDI JUAN BAUTISTA;Hormigón;17.99;11-06-2008;Vado Doble
-58.490704825468818;-34.64278311138127;4598;ALBERDI JUAN BAUTISTA;Hormigón;6.96;11-06-2008;Vado Simple
-58.490906080037931;-34.642888275480772;4602;ALBERDI JUAN BAUTISTA;Hormigón;18.05;11-06-2008;Vado Doble
-58.491608412930447;-34.643230893539268;501;LARRAÑAGA DAMASO;Hormigón;18.73;11-06-2008;Vado Doble
-58.491456449018223;-34.643166445627955;4650;ALBERDI JUAN BAUTISTA;Hormigón;6.34;11-06-2008;Vado Simple
-58.489511599393332;-34.643984171685759;4601;TAPALQUE;Hormigón;14.56;11-06-2008;Vado Doble
-58.489286417301152;-34.643962874410242;602;MOZART;Hormigón;17.02;14-07-2008;Vado Doble
-58.489398304757323;-34.643872856202023;598;MOZART;Hormigón;13.27;14-07-2008;Vado Doble
-58.489398368056321;-34.64407034250312;601;MOZART;Hormigón;16.14;14-07-2008;Vado Doble
-58.462710749760291;-34.619780220205584;701;GRANADEROS;Hormigón;20.41;14-07-2008;Vado Doble
-58.462864968116705;-34.619825217156624;702;GRANADEROS;Hormigón;15.54;14-07-2008;Vado Doble
-58.46280146659808;-34.619952708900172;2102;VALLESE FELIPE;Hormigón;15.92;14-07-2008;Vado Doble
-58.462653295828758;-34.619900212362005;2098;VALLESE FELIPE;Hormigón;17.30;14-07-2008;Vado Doble
-58.460819304545332;-34.637573907695788;2601;LAFERRERE GREGORIO DE;Hormigón;18.73;14-07-2008;Vado Doble
-58.460707394542986;-34.637668899438737;2602;LAFERRERE GREGORIO DE;Hormigón;17.39;14-07-2008;Vado Doble
-58.460538023082322;-34.637568903374977;2598;LAFERRERE GREGORIO DE;Hormigón;17.45;14-07-2008;Vado Doble
-58.460649933204955;-34.637471411956334;2599;LAFERRERE GREGORIO DE;Hormigón;19.03;14-07-2008;Vado Doble
-58.489924359474195;-34.64456133346323;701;LARRAÑAGA DAMASO;Hormigón;16.61;14-07-2008;Vado Doble
-58.490036247864381;-34.644473814504877;699;LARRAÑAGA DAMASO;Hormigón;17.60;14-07-2008;Vado Doble
-58.489936398949212;-34.644378843435824;698;LARRAÑAGA DAMASO;Hormigón;18.53;14-07-2008;Vado Doble
-58.489830561776365;-34.644471360610972;4650;TAPALQUE;Hormigón;17.95;14-07-2008;Vado Doble
-58.461829024513015;-34.621900252076372;2102;ARANGUREN JUAN F DR;Hormigón;11.90;14-07-2008;Vado Doble
-58.461720162261372;-34.62186025387561;2098;ARANGUREN JUAN F DR;Hormigón;12.71;14-07-2008;Vado Doble
-58.461874384921181;-34.621805258625962;2101;ARANGUREN JUAN F DR;Hormigón;13.91;14-07-2008;Vado Doble
-58.461759474824447;-34.621767760254556;501;GRANADEROS;Hormigón;12.92;14-07-2008;Vado Doble
-58.462233086721071;-34.621087643569851;598;GRANADEROS;Hormigón;4.91;14-07-2008;Vado Simple
-58.462275421913162;-34.621067645034451;2102;MENDES DE ANDES;Hormigón;4.91;14-07-2008;Vado Simple
-58.462296589912881;-34.62097265132747;2101;MENDES DE ANDES;Hormigón;14.72;14-07-2008;Vado Doble
-58.462169585183133;-34.620915154606074;2099;MENDES DE ANDES;Hormigón;8.76;14-07-2008;Vado Doble
-58.462133297460255;-34.621000148877449;2098;MENDES DE ANDES;Hormigón;4.80;14-07-2008;Vado Simple
-58.462148416854845;-34.621040146327303;599;GRANADEROS;Hormigón;4.45;14-07-2008;Vado Simple
-58.490442028135533;-34.645031843788288;801;WHITE;Hormigón;17.49;14-07-2008;Vado Doble
-58.490327050770681;-34.644926877183174;4698;TAPALQUE;Hormigón;16.43;14-07-2008;Vado Doble
-58.490553915777198;-34.644941824535529;799;WHITE;Hormigón;23.10;14-07-2008;Vado Doble
-58.490435915263987;-34.644841858374775;798;WHITE;Hormigón;19.33;14-07-2008;Vado Doble
-58.491552147501395;-34.644158328888032;4702;BRAGADO;Hormigón;17.71;14-07-2008;Vado Doble
-58.49143112385768;-34.644063364046055;4698;BRAGADO;Hormigón;15.14;14-07-2008;Vado Doble
-58.491543008263953;-34.643970844046123;4699;BRAGADO;Hormigón;20.12;14-07-2008;Vado Doble
-58.491664034508382;-34.644073308258029;699;WHITE;Hormigón;19.79;14-07-2008;Vado Doble
-58.465720658170916;-34.644300133499314;3501;PRIMERA JUNTA;Hormigón;16.53;14-07-2008;Vado Doble
-58.465587565795765;-34.644237641054659;1098;PORTELA;Hormigón;20.31;14-07-2008;Vado Doble
-58.465602694811537;-34.644385130472443;1101;PORTELA;Hormigón;15.09;14-07-2008;Vado Doble
-58.465475651612408;-34.644312638455496;1102;PORTELA;Hormigón;16.58;14-07-2008;Vado Doble
-58.461212477877808;-34.623129570524782;2102;AVELLANEDA;Hormigón;16.95;14-07-2008;Vado Doble
-58.461085470464546;-34.623079572201299;2098;AVELLANEDA;Hormigón;14.84;14-07-2008;Vado Doble
-58.461173170017858;-34.622897085340675;2099;AVELLANEDA;Hormigón;13.35;14-07-2008;Vado Doble
-58.465076094910117;-34.644831788001419;3501;PERON EVA;Hormigón;11.26;14-07-2008;Vado Doble
-58.464958125531574;-34.64474679614078;1198;PORTELA;Hormigón;5.78;14-07-2008;Vado Simple
-58.46484318356427;-34.644754297694604;3499;PERON EVA;Hormigón;6.59;14-07-2008;Vado Simple
-58.475761119898685;-34.654934697886119;4601;PERON EVA;Hormigón;16.72;03-07-2008;Vado Doble
-58.477535036379159;-34.656612131232826;4799;PERON EVA;Hormigón;24.60;03-07-2008;Vado Doble
-58.477639676030833;-34.656690339522854;4801;PERON EVA;Hormigón;21.73;03-07-2008;Vado Doble
-58.477993472976678;-34.657029939751531;4837;PERON EVA;Hormigón;4.44;03-07-2008;Vado Simple
-58.478080674736816;-34.65710197449669;4839;PERON EVA;Hormigón;5.67;03-07-2008;Vado Simple
-58.500974978060597;-34.637763619219285;9702;RIVADAVIA;Hormigón;17.61;03-07-2008;Vado Doble
-58.503687927688581;-34.638180015779774;9898;RIVADAVIA;Hormigón;7.89;03-07-2008;Vado Doble
-58.481177226143238;-34.635036442056183;3901;FALCON RAMON L CNEL;Hormigón;4.82;03-07-2008;Vado Simple
-58.481162273008053;-34.634989099823237;99;ACOSTA MARIANO;Hormigón;4.68;03-07-2008;Vado Simple
-58.479110539295064;-34.636390123016774;253;CANDELARIA;Hormigón;4.16;03-07-2008;Vado Simple
-58.479187751547911;-34.636427164810208;266;ACOSTA MARIANO;Hormigón;5.45;03-07-2008;Vado Simple
-58.44821489570225;-34.633078997617993;1602;FERNANDEZ MORENO BALDOMERO;Hormigón;4.42;11-08-2008;Vado Simple
-58.445438869438355;-34.631055033907494;702;PUAN;Hormigón;3.76;11-08-2008;Vado Simple
-58.446137108638368;-34.632299050861448;1401;FERNANDEZ MORENO BALDOMERO;Hormigón;4.23;11-08-2008;Vado Simple
-58.44611908305577;-34.632242395228992;799;MIRO;Hormigón;4.90;11-08-2008;Vado Simple
-58.448013903003613;-34.633035085196546;802;MALVINAS ARGENTINAS;Hormigón;4.62;11-08-2008;Vado Simple
-58.447556918332502;-34.634009917403404;1598;PRIMERA JUNTA;Hormigón;12.49;11-08-2008;Vado Doble
-58.447715636265436;-34.634063608427468;1602;PRIMERA JUNTA;Hormigón;9.70;11-08-2008;Vado Doble
-58.500817881129009;-34.637512379740436;9699;RIVADAVIA;Hormigón;4.11;04-08-2008;Vado Simple
-58.50090051286908;-34.637461554894344;1;VIRGILIO;Hormigón;3.76;04-08-2008;Vado Simple
-58.499553390408714;-34.637555885134617;9602;RIVADAVIA;Hormigón;4.41;04-08-2008;Vado Simple
-58.499486473418912;-34.637592209957738;1;MANZONI;Hormigón;3.80;04-08-2008;Vado Simple
-58.501069449950748;-34.63754601346902;9701;RIVADAVIA;Hormigón;4.90;04-08-2008;Vado Simple
-58.501004576009777;-34.63747515341025;2;VIRGILIO;Hormigón;3.76;04-08-2008;Vado Simple
-58.501973235457982;-34.637948534187068;9798;RIVADAVIA;Hormigón;4.32;04-08-2008;Vado Simple
-58.501923009414092;-34.637893229026567;2;BYRON;Hormigón;4.59;04-08-2008;Vado Simple
-58.503514986253549;-34.637883979119081;9901;RIVADAVIA;Hormigón;4.76;04-08-2008;Vado Simple
-58.503372134197157;-34.637864884198059;9899;RIVADAVIA;Hormigón;5.23;04-08-2008;Vado Simple
-58.503955012625127;-34.637969789779817;9999;RIVADAVIA;Hormigón;3.85;04-08-2008;Vado Simple
-58.504018584209241;-34.637950499677721;1;IRIGOYEN;Hormigón;3.75;04-08-2008;Vado Simple
-58.480841161205198;-34.635103574297474;102;ACOSTA MARIANO;Hormigón;4.38;04-08-2008;Vado Simple
-58.480832674098558;-34.635058031614498;3898;FALCON RAMON L CNEL;Hormigón;4.90;04-08-2008;Vado Simple
-58.502084232965792;-34.637953708836548;1;BYRON;Hormigón;4.43;04-08-2008;Vado Simple
-58.502143561255004;-34.637923910946242;9802;RIVADAVIA;Hormigón;4.66;04-08-2008;Vado Simple
-58.502160415829081;-34.63771195108994;9801;RIVADAVIA;Hormigón;3.76;04-08-2008;Vado Simple
-58.502130726483088;-34.63767342352704;2;MOLIERE;Hormigón;4.50;04-08-2008;Vado Simple
-58.502028987095883;-34.637652436105313;1;MOLIERE;Hormigón;4.05;04-08-2008;Vado Simple
-58.50197601952835;-34.637687486960942;9799;RIVADAVIA;Hormigón;4.38;04-08-2008;Vado Simple
-58.499728378657025;-34.636452862145156;102;LOPE DE VEGA;Hormigón;21.02;04-08-2008;Vado Doble
-58.499709613123805;-34.636585984807844;98;LOPE DE VEGA;Hormigón;20.98;04-08-2008;Vado Doble
-58.499556917833033;-34.636572200713282;99;LOPE DE VEGA;Hormigón;18.26;04-08-2008;Vado Doble
-58.467164101542068;-34.645808254794247;3699;PERON EVA;Hormigón;5.69;13-08-2008;Vado Simple
-58.467246127056434;-34.645812239325544;1398;ACOSTA MARIANO;Hormigón;6.00;13-08-2008;Vado Simple
-58.467236485708526;-34.645971742143331;1399;ACOSTA MARIANO;Hormigón;4.69;13-08-2008;Vado Simple
-58.467226839772472;-34.64604750616823;3701;PERON EVA;Hormigón;5.00;13-08-2008;Vado Simple
-58.467762390860813;-34.645596890661096;1375;ACOSTA MARIANO;Hormigón;14.08;13-08-2008;Vado Doble
-58.467516315825826;-34.645600888189627;3698;PRIMERA JUNTA;Hormigón;17.23;13-08-2008;Vado Doble
-58.467648621187827;-34.645697448808001;3702;PRIMERA JUNTA;Hormigón;21.15;13-08-2008;Vado Doble
-58.467646585525848;-34.645509169056268;1378;ACOSTA MARIANO;Hormigón;17.06;13-08-2008;Vado Doble
-58.461304703358927;-34.622932018693866;2101;AVELLANEDA;Hormigón;12.40;13-08-2008;Vado Doble
-58.480083235985653;-34.64128325550994;4001;DIRECTORIO;Hormigón;17.93;13-08-2008;Vado Doble
-58.479904699456711;-34.641183591715851;3999;DIRECTORIO;Hormigón;5.23;13-08-2008;Vado Simple
-58.480010839799803;-34.641163638873657;698;LACARRA;Hormigón;5.18;13-08-2008;Vado Simple
-58.479759987190157;-34.641331151929371;3998;DIRECTORIO;Hormigón;18.03;13-08-2008;Vado Doble
-58.479918955345688;-34.64142395122542;4002;DIRECTORIO;Hormigón;12.65;13-08-2008;Vado Doble
-58.479721037354196;-34.656207375982184;1499;OLIVERA;Hormigón;16.13;13-08-2008;Vado Doble
-58.470584267365872;-34.628885343329763;242;NAZCA;Hormigón;4.56;13-08-2008;Vado Simple
-58.4705835348798;-34.628998559692377;2902;FLORES VENANCIO;Hormigón;5.30;13-08-2008;Vado Simple
-58.492261795495274;-34.643295777092725;4699;ALBERDI JUAN BAUTISTA;Hormigón;13.87;13-08-2008;Vado Doble
-58.49240619902649;-34.643344558555476;599;WHITE;Hormigón;5.46;13-08-2008;Vado Simple
-58.492448880864607;-34.643406924856222;4701;ALBERDI JUAN BAUTISTA;Hormigón;4.56;13-08-2008;Vado Simple
-58.492311110589071;-34.643556120069114;601;WHITE;Hormigón;16.71;13-08-2008;Vado Doble
-58.492140446989445;-34.643485648593007;4698;ALBERDI JUAN BAUTISTA;Hormigón;17.14;13-08-2008;Vado Doble
-58.466180701177819;-34.645331689113839;3601;PERON EVA;Hormigón;19.76;13-08-2008;Vado Doble
-58.466026464049477;-34.645263892670435;3599;PERON EVA;Hormigón;27.98;13-08-2008;Vado Doble
-58.493739664912297;-34.644022924473084;599;HOMERO;Hormigón;20.41;13-08-2008;Vado Doble
-58.493490314642422;-34.644147741078903;4798;ALBERDI JUAN BAUTISTA;Hormigón;21.34;13-08-2008;Vado Doble
-58.493624876761558;-34.644199235605846;601;HOMERO;Hormigón;14.90;13-08-2008;Vado Doble
-58.493618221071294;-34.64394973050306;598;HOMERO;Hormigón;20.40;13-08-2008;Vado Doble
-58.481007822522855;-34.635123080104151;101;ACOSTA MARIANO;Hormigón;4.64;05-09-2008;Vado Simple
-58.481098713766066;-34.63510160089605;3902;FALCON RAMON;Hormigón;3.54;05-09-2008;Vado Simple
-58.48604482116891;-34.63019541426366;4098;AVELLANEDA;Hormigón;13.60;10-09-2008;Vado Doble
-58.486153842080164;-34.630004253633572;501;GUALEGUAYCHU;Hormigón;5.04;10-09-2008;Vado Doble
-58.486284740608809;-34.630036686081425;502;GUALEGUAYCHU;Hormigón;12.62;10-09-2008;Vado Doble
-58.46000687916839;-34.62517895005886;2099;BACACAY;Hormigón;15.00;10-09-2008;Vado Doble
-58.460137759725662;-34.625218623418334;2101;BACACAY;Hormigón;11.86;10-09-2008;Vado Doble
-58.46009849157214;-34.625334027793258;2102;BACACAY;Hormigón;14.06;10-09-2008;Vado Doble
-58.459950160519526;-34.625276321936823;2098;BACACAY;Hormigón;11.70;10-09-2008;Vado Doble
-58.463187288804249;-34.635350185307104;0;TANDIL & iTALIA;Hormigón;17.18;10-09-2008;Vado Doble
-58.46294294631371;-34.6353429732251;498;VARELA;Hormigón;13.38;10-09-2008;Vado Doble
-58.462803322218512;-34.635472804064307;502;VARELA;Hormigón;13.95;10-09-2008;Vado Doble
-58.462999669407111;-34.635548538279224;501;VARELA;Hormigón;17.14;10-09-2008;Vado Doble
-58.463235285364689;-34.635461983713462;2601;TANDIL;Hormigón;3.57;10-09-2008;Vado Simple
-58.467087296277683;-34.632970979655532;2798;ALBERDI JUAN BAUTISTA;Hormigón;18.61;10-09-2008;Vado Doble
-58.467231282046022;-34.633014251288749;2802;ALBERDI JUAN BAUTISTA;Hormigón;13.41;10-09-2008;Vado Doble
-58.467144009900771;-34.632837540499949;2797;ALBERDI JUAN BAUTISTA;Hormigón;14.43;10-09-2008;Vado Doble
-58.467279268615265;-34.632869993170566;2801;ALBERDI JUAN BAUTISTA;Hormigón;13.94;10-09-2008;Vado Doble
-58.462030032071503;-34.636514446975383;2601;REMEDIOS;Hormigón;5.07;10-09-2008;Vado Simple
-58.462566719855779;-34.636824599654219;2602;REMEDIOS;Hormigón;4.49;10-09-2008;Vado Simple
-58.46279797687982;-34.637026558412281;2701;BILBAO;Hormigón;4.15;10-09-2008;Vado Simple
-58.462614716192931;-34.637170814649558;2702;BILBAO;Hormigón;13.04;10-09-2008;Vado Doble
-58.462444545696158;-34.637073441458469;2698;BILBAO;Hormigón;6.25;10-09-2008;Vado Simple
-58.461820591258068;-34.63665509547895;2602;BILBAO;Hormigón;14.46;10-09-2008;Vado Simple
-58.461772597112834;-34.636435104356146;598;VARELA;Hormigón;9.13;10-09-2008;Vado Simple
-58.461439676662479;-34.638016696356793;698;ARROTEA;Hormigón;14.71;10-09-2008;Vado Simple
-58.461531307161025;-34.638078006156519;2701;LAFERRERE GREGORIO DE;Hormigón;14.97;10-09-2008;Vado Simple
-58.461422220802646;-34.638164558784531;701;ARROTEA;Hormigón;14.66;10-09-2008;Vado Doble
-58.460296435895494;-34.63907335580155;798;ARROTEA;Hormigón;16.03;10-09-2008;Vado Doble
-58.460239707487183;-34.639192366018463;801;ARROTEA;Hormigón;16.14;10-09-2008;Vado Doble
-58.460143713257217;-34.639131055168185;802;ARROTEA;Hormigón;13.43;10-09-2008;Vado Doble
-58.460388066814865;-34.639131060045088;2701;FERNANDEZ MORENO BALDOMERO;Hormigón;12.57;10-09-2008;Vado Doble
-58.459240260275259;-34.639962893762593;2699;PRIMERA JUNTA;Hormigón;15.00;10-09-2008;Vado Doble
-58.459340618156467;-34.640027811839865;2701;PRIMERA JUNTA;Hormigón;16.26;10-09-2008;Vado Doble
-58.459144259889953;-34.640042231888827;2698;PRIMERA JUNTA;Hormigón;13.23;10-09-2008;Vado Doble
-58.472883862371042;-34.630191980003168;3098;YERBAL;Hormigón;4.39;10-09-2008;Vado Simple
-58.473023482015222;-34.63022442595387;98;HELGUERA;Hormigón;4.42;10-09-2008;Vado Simple
-58.45972345243991;-34.640291850805376;998;CULPINA;Hormigón;17.95;10-09-2008;Vado Simple
-58.459849991847292;-34.640367588307491;999;CULPINA;Hormigón;14.01;10-09-2008;Vado Doble
-58.459732173050355;-34.640472171205332;1001;CULPINA;Hormigón;18.86;10-09-2008;Vado Doble
-58.459596907217595;-34.640378401341827;2798;PRIMERA JUNTA;Hormigón;14.28;10-09-2008;Vado Doble
-58.458244179801241;-34.641045544077727;2702;RECUERO CASIMIRO Tte. Cnel.;Hormigón;12.78;10-09-2008;Vado Doble
-58.458348910058433;-34.640951781371299;2701;RECUERO CASIMIRO Tte. Cnel.;Hormigón;14.73;10-09-2008;Vado Doble
-58.458252915770494;-34.640879649840066;2699;RECUERO CASIMIRO Tte. Cnel.;Hormigón;12.68;10-09-2008;Vado Doble
-58.458135096615933;-34.640940954345311;2698;RECUERO CASIMIRO Tte. Cnel.;Hormigón;5.17;10-09-2008;Vado Simple
-58.458126365355589;-34.641016688489437;1002;ARROTEA;Hormigón;4.94;10-09-2008;Vado Simple
-58.460871311728098;-34.639470856685165;2799;FERNANDEZ MORENO BALDOMERO;Hormigón;20.16;10-09-2008;Vado Doble
-58.460727315542883;-34.639535769717874;2798;FERNANDEZ MORENO BALDOMERO;Hormigón;15.99;10-09-2008;Vado Doble
-58.46084949059216;-34.639640357355226;901;CULPINA;Hormigón;22.24;10-09-2008;Vado Doble
-58.460984760349156;-34.639553805631571;2801;FERNANDEZ MORENO BALDOMERO;Hormigón;15.70;10-09-2008;Vado Doble
-58.447192168633016;-34.63275136225937;1502;FERNANDEZ MORENO BALDOMERO;Hormigón;3.92;16-09-2008;Vado Simple
-58.447076587358509;-34.632788742744076;701;ACHAVAL;Hormigón;3.80;16-09-2008;Vado Simple
-58.445986481131932;-34.632186131193507;798;MIRO;Hormigón;3.76;16-09-2008;Vado Simple
-58.445895515404537;-34.632222497131067;1399;FERNANDEZ MORENO BALDOMERO;Hormigón;3.76;16-09-2008;Vado Simple
-58.445121220875919;-34.632155188645612;1356;FERNANDEZ MORENO BALDOMERO;Hormigón;4.00;16-09-2008;Vado Simple
-58.449647095686679;-34.63219988057272;1599;LAFERRERE GREGORIO DE;Hormigón;3.76;16-09-2008;Vado Simple
-58.443503203749096;-34.632066329037791;1301;PERON EVA;Hormigón;3.29;16-09-2008;Vado Simple
-58.443287429515259;-34.631904506981769;1299;PERON EVA;Hormigón;3.29;16-09-2008;Vado Simple
-58.441772607058731;-34.631609711067476;899;MITRE EMILIO (PQUE CHACABUCO);Hormigón;3.76;16-09-2008;Vado Simple
-58.441677626003354;-34.631733457004835;901;MITRE EMILIO (PQUE CHACABUCO);Hormigón;3.76;16-09-2008;Vado Simple
